tractid00,totalpop,households,pcthhchild,pctind_finance,pctind_professional,pctocc_profmanage,pctcollege,pctinc_0_10K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,pctinc_50K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_more,medhhincome,pctpoverty,pctpublicassist,units,pctown,pctrent,pctvacant,medianvalue,pctrent_0_300,pctrent_300_600,pctrent_600_800,pctrent_800_1000,pctrent_1000_1250,pctrent_1250_1500,pctrent_1500_2000,pctrent_2000_more,medianrent,pctincomerent_30_more,medianpctincomerent,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,pctsameres,pctunits_newres
"25017365100",7271,2307,38.5,10.96,24.13,69.02552,74,.78,.52,1.08,.6,.86,1.38,.82,.69,.78,2.8,4.7,7.81,7.16,8.37,61.69,180409,1.21,.04,2337,95.58,4.42,1.28,634747,0,14.95,15.89,.93,4.67,6.54,4.67,52.34,2074,39.02,21.6,20.24,2.93,67.33,3.77
"25017365201",5470,1842,34.3,8.06,26.64,72.73727,73.92,1.9,.98,.92,1.09,1.47,1.85,1.47,1.47,1.41,2.23,5.77,7.02,8.22,9.03,55.17,161786,1.45,.71,1867,93.27,6.73,1.34,497570,26.96,17.39,7.83,15.65,9.57,6.09,5.22,12.17,798,31.4,19.200001,19.34,2.89,69.07,2.82
"25017365202",4100,1355,35.85,13.58,25.86,66.64856,65.42,4.68,2.19,1.46,1.98,1.98,1.68,1.32,1.32,1.39,2.56,4.32,7.46,9.51,9.07,49.16,145798,4.6,1.46,1386,85.09,14.91,2.24,579010,13,12,7.5,12,26,16,3.5,10,1085,48.5,31.9,18.11,3,61.54,9.08
"25017366100",4907,1775,31.04,10.34,19.37,54.03355,53.07,3.41,1.93,2.78,1.48,1.42,1.7,2.33,1.93,1.82,4.71,8.8,13.62,12.26,10.16,31.61,108498,2.01,.74,1818,83.61,16.39,2.37,432364,20.55,14.73,7.53,6.85,15.07,8.9,5.48,20.89,981,38.7,26.200001,24.75,3.37,65.13,9.01
"25017366200",8193,2850,33.47,12.04,23.95,72.06508,77.68,1.75,1.05,1.71,1.57,1.01,.21,.49,1.15,1.68,3.49,5.21,8.81,7.41,7.62,56.84,169291,2.11,.63,2917,96.77,3.23,2.3,602820,0,9.09,10.91,0,0,0,0,80,2707,48.46,40.599998,23.59,3.42,69.37,2.14
"25017367100",4042,1340,36.57,14.15,20.44,73.38798,76.59,2.16,1.04,.74,1.86,1.79,1.19,.6,.6,.97,3.94,4.46,6.55,5.65,5.58,62.95,207308,1.16,.37,1376,89.63,10.37,2.62,832260,0,17.21,18.03,18.03,14.75,10.66,8.2,13.93,974,37.68,28.299999,16.07,2.4,73.4,8.14
"25017367200",7427,2378,30.51,17.26,16.93,67.29028,74.25,1.7,1.15,2.33,1.44,1.4,1.61,.34,.17,.64,4.58,4.37,5.6,4.28,4.28,66.11,219798,2.72,0,2449,84.19,15.81,2.9,1097414,15.06,9.94,4.82,12.65,9.64,4.82,6.63,36.45,1142,30.43,21.5,17.33,6.44,62.04,11.78
"25017368101",5803,2283,24.76,9.09,23.15,54.94987,42.06,3.65,1.85,1.85,1.67,2.24,3.08,3.43,3.6,3.65,5.76,10.81,15.38,10.24,9.49,23.29,84564,4.27,.83,2368,59.05,40.95,3.59,327249,0,0,0,5.29,3.85,10.02,27.09,53.85,2051,33.72,23.9,21.53,2.43,53.37,34.21
"25017368102",3780,1402,31.4,7.23,15.61,41.26506,33.3,3.34,1.78,2.06,2.2,2.7,3.27,3.84,3.06,2.92,6.54,7.11,17.57,15.01,11.24,17.5,92221,1.71,0,1418,83.74,16.26,1.13,296405,3.32,3.32,1.9,5.69,16.59,17.54,14.69,37.44,1530,42.73,28.1,20.02,4.15,69.74,11.41
"25017368200",4384,1759,29.29,9.12,16.41,43.75743,41.75,3.88,2.05,2.28,2.45,2.45,2.28,2.63,2.23,2.28,7.02,8.62,13.3,12.67,11.42,24.43,99279,4.51,3.08,1838,62.65,37.35,4.3,343348,5.83,8.03,6.3,10.87,9.29,7.4,8.19,43.94,1571,33.84,24.6,22.54,3.03,64,29.39
"25017368300",4364,2089,19.64,10.97,12.96,44.41896,40.17,7.23,3.93,5.03,4.5,4.12,3.54,3.5,4.93,5.17,4.89,11.64,13.51,11.06,8.29,8.77,65155,4.04,3.02,2159,29.34,70.66,3.24,335366,9.22,8.6,5.46,21.91,25.53,15.43,12.08,1.71,1036,37.51,25.5,22.09,5.7,48.76,44.81
"25017368400",8839,2743,14.28,7.64,14.7,48.49687,45.74,4.31,2.63,4.39,2.3,2.3,3,2.96,3.99,4.94,9.29,10.38,20,7.39,6.36,15.83,75526,2.66,1.5,2803,38.61,61.39,2.14,333743,6.81,8.48,6.33,14.81,19.53,18.04,23.72,2.27,1162,30.26,22.6,22.17,5.54,40.91,40.43
"25017368500",3414,1776,17.27,13.08,15.06,39.17675,36.59,11.82,5.47,3.2,4.69,5.63,6.24,3.81,5.36,5.58,6.29,9.44,9.17,7.07,6.18,10.16,47909,4.48,3.37,1896,7.83,92.17,6.33,295322,7.85,9.82,7.36,18.65,22.21,12.45,4.66,16.99,1065,38.46,27.4,24.1,34.94,29.14,67.69
"25017368600",5486,2450,19.76,7.46,17.98,43.75536,39.55,4.43,2.36,2.77,3.52,3.68,3.48,3.6,5.38,6.25,9.81,10.14,12.83,11.63,9.52,10.64,65945,2.17,2.85,2510,25.8,74.2,2.39,327655,3.17,5.39,4.45,22.91,24.92,16.18,16.96,6.06,1117,29.07,23.299999,20.09,0,43.45,52.1
"25017368700",2525,1010,28.26,6.61,9.56,35.6578,30.91,6.28,3.44,4.55,2.83,2.73,2.94,1.72,2.83,3.54,6.98,13.06,20.04,11.54,8.5,9.110001,73003,8.58,3.95,1045,23.27,76.73,3.35,293834,1.69,4.56,4.17,23.08,32.33,21.25,11.47,1.3,1124,28.74,21.5,14.02,4.88,46.88,48.94
"25017368800",4900,1925,26.04,8.2,14.97,38.5798,23.3,5.97,3.61,5.92,4.19,3.25,2.41,3.51,4.61,5.08,6.44,7.54,15.09,9.38,8.43,14.56,71663,2.9,1.78,1974,39.01,60.99,2.48,302492,4.31,11.43,10.55,17.94,22.43,15.57,12.4,5.36,1069,38.97,24.9,19.12,2.94,56.68,37.87
"25017368901",6816,2036,17.58,8.76,16.09,45.56929,46.75,2.31,1.03,.34,3.4,3.55,2.46,2.51,2.41,2.07,4.23,11.28,14.18,13.74,11.72,24.71,99920,2.01,1.62,2073,75.49,24.51,1.78,396920,4.09,4.29,2.86,5.32,17.38,23.72,31.9,10.22,1418,34.21,25.799999,19.18,4.52,51.63,17.54
"25017368902",2960,1502,18.34,12.33,13.33,48.73752,39.46,7.28,3.41,2.1,2.49,2.89,3.22,4.13,4.59,4.99,9.25,11.68,21.59,8.86,4.92,8.72,68903,4.91,.85,1538,21.37,78.63,2.34,344701,2.86,4.24,3.38,14.03,37.75,25.28,9.61,2.77,1223,33.79,24.1,21.88,3.65,53.91,49.02
"25017369000",750,262,19.12,8.71,10.81,50.75075,36.11,1.96,1.18,1.96,1.96,3.92,6.27,6.67,3.92,2.35,5.1,9.02,8.24,14.9,11.76,21.18,98319,0,0,266,74.05,25.95,1.5,253655,0,10.71,10.71,23.21,17.86,14.29,12.5,10.71,992,18.84,11.8,33.93,5.36,51.78,21.84
"25017369100",5205,1970,25.92,9.24,18.63,48.47227,35.31,3.66,1.88,2.14,2.09,2.75,3.72,3.97,3,3,8.45,8.24,13.54,11.86,10.48,21.17,88778,4.24,.92,1992,79.8,20.2,1.1,346865,1.28,.51,0,23.47,28.06,16.33,11.48,18.62,1203,28.83,22.6,19.12,6.28,69.42,14.62
"25017370101",6587,2876,26.34,10.49,18.02,50.92334,39.33,5.7,3.09,3.92,3.75,4.2,4.79,3.72,3.33,2.85,4.1,12.02,12.78,9.62,8.2,17.96,72329,7.83,1.32,2921,56.99,43.01,1.54,316291,9.21,10.96,8.03,5.19,12.8,17.07,27.95,8.95,1304,32.79,25,22.03,4.41,57.74,29.41
"25017370102",7084,3029,15.95,11.65,17.16,50.96665,42.22,5.55,3.1,4.36,4.1,4.03,3.9,2.81,3.86,4.59,7.07,8.55,11.96,12.65,9.81,13.74,70832,4.56,1.12,3102,39.42,60.58,2.35,348894,6.51,6.01,3.84,5.4,17.47,19.7,28.1,12.97,1369,35.54,24,26.55,7.95,43.58,42.09
"25017370200",8049,3524,19.75,9.07,18.59,63.32166,58.43,2.12,1.1,1.24,1.92,1.81,1.33,1.75,2.38,3.06,6.96,8.18,14.34,13.47,11.37,29,105994,.86,.59,3602,54.63,45.37,2.17,454009,1.43,2.6,2.21,6.55,10.38,14.34,39.13,23.43,1690,22.84,20.799999,14.95,6.98,57.28,32.46
"25017370300",6070,2841,18.62,10.44,17.5,53.30066,42.47,5.75,3.35,5.26,2.72,2.5,3.07,2.43,2.96,3.35,6.46,9.35,15.24,12.45,8.78,16.26,79231,7.95,4.59,2972,38.75,61.25,4.41,354035,7.1,7.16,4.83,6.44,13.42,17.54,28.64,14.86,1410,31.78,24,3.92,15.69,50.88,40.1
"25017370400",5196,2359,19.28,12.33,16.59,56.37747,50.97,2.2,1.27,2.03,2.62,2.96,3.12,4.05,3.42,3.04,7.31,12.8,18.03,9.46,6.5,21.2,80077,1.97,.93,2411,43.32,56.68,2.16,396514,0,4.28,4.58,13.06,22.54,18.49,22.99,14.06,1287,18.8,19.6,10.12,13.1,50.67,42.52
"25017373100",4846,2159,20,12.89,19.92,62.16305,70.09,3.65,2.31,4.11,3.28,2.77,2.17,1.62,2.82,3.32,3.88,8.77,11.96,11.22,9.1,29.04,100022,3.03,.78,2220,45.44,54.56,2.75,485124,1.38,4.91,4.66,5.43,14.48,18.62,28.1,22.41,1506,36.46,23.1,21.9,1.28,45.7,44.7
"25017373200",4594,1962,23.27,12.13,14.58,53.13253,47.92,6.57,3.72,5.25,2.8,1.88,1.32,3.16,3.62,3.92,6.62,8.56,14.67,9.07,7.54,21.24,78190,9.19,3.67,2026,42.1,57.9,3.16,381362,6.4,5.03,2.74,13.45,22.42,17.38,18.85,13.72,1259,30.08,21.700001,13.53,5.76,51.17,37.2
"25017373300",2973,1251,27.18,9.55,17.75,57.26399,61.93,3.12,1.92,3.28,3.44,2.8,1.68,2.16,3.04,3.76,6.31,7.19,11.19,10.07,9.35,30.7,97389,1.24,1.52,1277,55.96,44.04,2.04,472002,6.97,9.56,7.57,5.38,15.54,15.14,24.1,15.94,1314,22.19,19,17.66,5.32,62.69,23.9
"25017373400",3227,1396,22.71,9.43,22.3,76.18567,71.42,1.22,.86,1.8,2.23,1.65,.72,2.23,1.94,2.09,5.32,6.69,13.45,10.79,9.86,39.21,121814,.9,.43,1433,49.86,50.14,2.58,564400,1.73,2.75,2.17,7.66,14.45,14.6,28.9,27.75,1629,33.43,21,12.5,1.5,52.13,40.4
"25017373500",6395,1946,29.04,9.72,22.42,71.49447,80.88,.56,.25,.2,.66,.66,.46,.71,1.53,1.84,2.75,4.74,8.62,8.57,7.04,61.29,194621,1.65,.31,1978,85.15,14.85,1.62,817920,0,0,0,3.77,7.17,15.85,16.6,56.23,2101,30.53,23.299999,14.18,2.03,62.19,10.53
"25017373600",6434,1583,11.81,7.44,15.64,59.62264,72.61,1.32,1.19,3.2,2.82,2.45,2.01,3.26,2.57,2.19,5.71,9.09,9.15,7.96,6.39,40.75,112657,.68,1.07,1678,77.89,22.11,5.66,620948,4.36,4.73,3.27,2.18,3.27,6.55,40.73,34.91,1861,43.02,33.599998,17.73,3.99,40.87,16.36
"25017373700",3895,1369,31.35,6.68,25.09,73.15341,82.23,1.16,.73,1.45,.65,1.09,2.03,1.09,1.45,1.6,2.25,2.54,9.16,8.72,8.65,57.34,170452,1.3,0,1393,89.85,10.15,1.72,724304,0,5.61,5.61,12.15,13.08,9.35,32.71,21.5,1621,23.66,20.4,16.79,3.38,67.7,8.26
"25017373800",5286,2025,28.77,6.45,19.28,67.25941,70.47,4.74,2.42,2.52,1.63,1.63,1.83,2.57,3.11,3.01,3.7,5.97,10.85,10.95,9.47,35.61,114533,5.08,2.71,2075,64.35,35.65,2.41,566564,7.5,5.55,3,1.05,5.55,12.14,32.83,32.23,1740,34.91,26.5,16.82,4.9,58.89,21.73
"25017373900",6322,2493,28.71,10.62,19.56,68.96552,74.46,2.48,1.32,1.64,1.32,1.92,2.8,1.24,1.6,2.04,4.27,6.03,9.99,8.91,7.79,46.66,137049,3.4,0,2601,86.2,13.8,4.15,620813,0,4.98,4.98,5.61,22.74,19.31,11.53,30.84,1342,38.44,24.299999,19.25,7.82,69.85,10.27
"25017374000",5040,1764,25.67,9.23,19.73,58.14574,64.35,4.66,2.73,4.32,2.27,2.04,2.27,1.59,1.36,1.53,3.63,4.6,8.46,8.4,8.75,43.33,128874,2.64,.74,1839,85.77,14.23,4.08,496488,23.81,20.35,12.12,3.9,3.03,4.76,14.72,16.88,705,30.96,27.200001,20.15,6.59,63.78,9.58
"25017374100",4074,1680,25.36,8.82,19.14,68.52248,64.61,1.67,1.07,2.09,1.97,2.75,3.94,2.09,2.09,2.45,5.55,9.01,14.99,10.57,9.49,30.2,98961,0,.72,1739,67.14,32.86,3.39,405848,4,9.4,8.2,6.2,15.6,15,27.4,14,1300,18.84,18.9,17.05,3.85,52.89,22.14
"25017374200",4110,1574,28.08,9.06,22.81,72.55154,76.41,3.49,1.9,2.54,1.21,1.4,2.16,.95,.89,1.08,4.32,5.33,9.97,9.9,7.68,47.17,136028,4.19,1.52,1613,75.48,24.52,2.42,644758,1.42,3.98,3.69,7.95,13.07,10.23,17.9,41.48,1790,32.47,26.5,14.44,4.18,61.6,19.95
"25017374300",3552,1304,34.52,12.18,24.19,76.37394,80.12,1.95,1.01,1.32,2.26,2.18,1.64,1.01,.7,1.09,4.91,2.26,6.62,7.94,7.17,57.79,186528,1.73,.31,1341,88.27,11.73,2.76,776388,0,0,0,0,12.33,14.38,25.34,47.95,1967,70.32,50.099998,15.77,4.98,83.52,8.74
"25017374400",5461,2025,32.65,13.76,25.01,75.69581,77.05,4.31,2.63,4.46,1.93,.94,.3,2.18,1.98,1.68,3.91,7.14,5.1,4.61,6.89,51.94,152402,2.84,2.08,2068,78.12,21.88,2.08,792893,22.33,19.35,11.91,9.18,7.94,5.71,4.22,19.6,774,37.87,27.799999,13.78,3.86,71.73,14.87
"25017374500",4185,1623,27.41,8.74,18.49,57.10084,56.26,1.61,.87,1.05,1.98,2.29,2.36,1.98,2.73,2.98,4.53,9.18,15.13,10.66,9.05,33.54,103999,4.18,2.79,1657,64.26,35.74,2.05,465373,1.63,3.8,3.25,10.67,24.05,19.35,19.71,17.72,1305,21.45,19.6,13.84,4.65,59.32,22.98
"25017374600",4957,1918,27.7,10.17,14.94,54.24791,48.18,2.5,1.25,1.2,2.14,1.77,.78,2.5,2.4,2.35,5.48,7.51,15.49,15.6,13.25,25.93,106339,1.36,1.72,1966,70.02,29.98,2.44,417483,0,.9,.9,4.7,11.03,18.81,36.53,27.12,1649,29.84,21.4,12.88,7.1,66.07,21.43
"25017374700",4305,1772,27.8,11.85,21.37,58.23457,57.73,2.99,1.63,2.08,1.13,1.69,2.76,1.8,1.97,2.59,6.87,5.52,12.73,13.07,12.45,30.7,109859,.55,3.1,1820,59.65,40.35,2.64,457526,6.97,4.74,2.23,7.81,12.69,17.99,32.22,15.48,1469,24.97,22.200001,22.09,7.65,59.04,31.43
"25017374800",4173,1357,24.13,10.04,20.58,72.11729,69.84,4.38,2.26,2.48,.8,1.02,1.97,2.92,2.63,2.63,3.94,4.96,11.6,10.72,9.19,38.59,120178,1.33,.36,1388,67.21,32.79,2.23,560477,18.81,9.86,2.98,5.5,13.07,11.93,23.39,14.45,1291,33.11,23.200001,16.46,2.74,58.08,22.33
"25017382100",4654,1687,30.17,10.38,14.33,54.24547,52.67,1.47,1,2.06,1.41,1.47,1.65,2,2.71,2.94,3.88,6.06,15.66,13.66,11.18,33.02,115378,1.62,.88,1714,94.49,5.51,1.58,320620,0,0,0,19.32,15.91,11.36,34.09,19.32,1579,24.73,22.799999,14.11,4.34,66.3,3.62
"25017382200",5012,1942,31.76,8.16,14.37,54.5904,52.04,1.92,1.14,1.81,1.35,2.18,3.52,3.42,3.26,3.31,5.8,7.61,14.34,11.44,10.88,27.96,98861,1.07,0,1985,77.09,22.91,2.17,345512,0,3.37,3.37,13.94,25.48,22.6,23.08,8.17,1216,37.67,26,15.76,5.55,68.36,17.92
"25017382300",5475,2033,28.26,7.68,18.03,63.87846,60.96,3.28,1.57,1.18,2.06,2.45,2.6,1.76,2.64,2.99,3.82,5.93,9.4,10.24,9.55,40.55,124930,.53,0,2106,79.19,20.81,3.47,476195,6,11.75,10.25,10.25,22,18.5,13,8.5,1167,26.79,23.5,12.95,4.2,60.9,14.95
"25017382400",4546,1822,34.34,11.32,15.52,50.2705,44.47,4.78,2.97,5.27,3.46,2.64,1.92,2.64,2.42,2.2,4.56,7.53,11.26,11.76,10.71,25.93,96009,2.14,1.98,1876,69.81,30.19,2.88,328061,24.43,22.71,14.5,8.02,8.02,7.63,12.6,2.1,576,29.62,25.299999,14.91,2.04,66.83,17.73
"25017382500",4206,1738,27.75,7,15.99,51.28205,45.94,2.65,1.38,1.55,2.59,2.88,2.88,1.84,3.28,4.08,7.3,11.04,19.78,11.73,8.74,18.11,85168,.81,1.32,1771,61.57,38.43,1.86,316291,1.47,4.9,4.74,10.95,31.21,25,15.85,5.72,1196,30.12,22.9,22.13,3.33,60.38,28.08
"25017382600",8277,3858,22.16,14.18,19.26,59.55927,54.7,3.15,2.07,4.06,3.13,2.28,1.24,2.71,2.66,2.82,6.15,10.5,16.18,13.91,11.56,17.56,88178,3.17,1.14,3916,58.66,41.34,1.48,274354,8.65,6.7,3.73,6.13,28.62,28.24,16.74,1.14,1205,24.29,21.4,22.17,2.81,54,28.77
"25017383100",9417,3037,31.69,3.3,15.02,15.57012,13.33,11.5,6.23,7.84,6.1,6.53,7.55,7.15,5.93,4.78,6.99,8.4,8.4,5.47,3.49,3.63,37616,22.66,7.19,3082,19.43,80.57,1.46,195890,16.64,18.7,13.34,17.22,17.71,9.72,6.22,.49,818,42.27,27.9,19.65,4.34,34.4,56.87
"25017383200",5857,2108,27.25,4.06,11.14,24.39478,24.64,5.74,3.13,4.08,4.27,5.36,6.69,3.46,3.94,4.32,7.88,11.58,15.23,9.92,6.64,7.74,61783,9.2,4.08,2186,44.21,55.79,3.57,248650,11.5,12.49,8.81,17.25,19.5,15,14.47,.99,994,37.01,24.299999,24.6,7.32,51.04,40.47
"25017383300",2776,1088,17.35,7.47,15.75,34.38356,33.68,5.15,2.93,4.17,3.73,4.09,4.62,7.19,5.42,4.71,10.21,10.21,9.5,9.06,7.64,11.46,57680,5.77,2.75,1118,47.7,52.3,2.68,273677,3,12.7,12.35,27.34,25.75,11.29,5.47,2.29,959,39.9,24.5,20.13,1.31,44.83,40.76
"25017383400",5190,2131,23.22,7.01,13.36,34.16005,31.69,6.13,3.28,4.12,3.46,4.54,6.18,4.73,3.6,3.56,8.89,10.72,16.05,9.08,6.79,8.89,62785,8.17,2.34,2188,41.86,58.14,2.61,231469,3.59,6.76,5.82,18.14,29.51,18.91,14.8,2.65,1135,42.2,27.9,14.1,1.67,46.59,41.01
"25017383501",4048,2063,20.45,9.89,18.78,53.84246,41.45,11.41,5.51,4.45,6.96,6.67,5.03,3.77,2.76,2.32,6.29,9.43,12.23,9.43,6.33,7.3,51976,4.76,1.74,2130,22.01,77.99,3.15,279224,20.41,13.92,6.8,6.17,9.22,15.83,25.11,2.48,1089,39.22,27.299999,17.48,2.06,48.05,48.77
"25017383502",3698,1162,12.95,3.08,14.85,39.2355,52.9,5.53,2.85,2.94,2.51,3.54,5.01,3.2,3.8,4.24,5.88,7.69,20.31,11.93,7.95,12.7,75924,4.01,3.03,1190,51.89,48.11,2.35,264613,14.87,5.58,0,13.01,11.34,13.75,30.67,10.59,1376,39.42,28,22.15,2.41,43.94,33.22
"25017383600",5756,2396,25.17,6.27,17.5,51.37395,44.5,3.55,2.04,3.05,2.34,2.5,2.92,2.46,3.17,3.71,7.34,9.39,13.93,13.64,11.35,18.61,88514,4.25,1.54,2440,60.89,39.11,1.8,288423,3.67,7.44,6.47,10.14,35.6,23.95,11.11,1.51,1216,40.56,26.9,18.97,2.38,55,31.09
"25017383700",5233,2084,28.51,8.19,13.57,46.46079,40.98,1.82,1.1,1.73,2.4,3.07,3.69,3.74,3.26,2.88,6.19,10.84,16.83,15.06,11.75,15.54,90927,1.55,1.15,2109,75.29,24.71,1.19,265560,6.55,4.23,2.11,11.42,32.56,25.37,15.64,1.9,1215,26.89,23.200001,16.14,5.45,64.73,17.52
"25017383800",5374,2131,27.58,8.8,13.94,51.24224,44.83,2.03,1.23,2.12,2.17,2.78,3.53,3.16,2.21,2.26,8.01,9.24,18.61,12.44,8.95,21.3,87521,2.12,1.89,2161,84.05,15.95,1.39,269078,1.51,1.81,1.2,12.35,36.14,22.89,12.65,11.75,1186,35.97,26.5,20.11,4.53,61.77,14.03
"25017383901",7895,2963,26.05,8.7,17.87,53.00689,52.01,2.36,1.38,2.22,2.46,2.8,3.07,2.76,2.36,2.56,6.7,6.7,12.87,12.46,11.25,28.02,103713,1.5,1.08,3005,85.42,14.58,1.4,289370,7.89,9.41,7.12,22.39,19.59,7.89,14.76,11.2,1025,41.4,27.9,19.07,2.17,59.45,11.74
"25017383902",5327,1906,30.91,9.38,17.37,64.07185,66.6,1.49,.75,.59,.75,1.07,1.44,.64,1.28,2.03,5.92,6.19,9.82,9.87,9.77,48.4,144250,1.93,.32,1916,94.02,5.98,.52,373381,4.4,8.79,7.69,25.27,25.27,8.79,12.09,7.69,952,31.82,24.200001,17.02,2.01,68.41,5.18
"25017384000",6339,3084,20.22,9.5,22.95,64.71316,65.73,2.74,1.5,1.92,1.76,1.76,1.73,2.12,3.16,3.94,6.81,9.15,15.4,11.89,9.7,26.4,94459,1.61,.68,3209,44.75,55.25,3.9,360935,0,.53,.59,2.65,21.59,29.03,39.29,6.19,1457,30.28,24.1,12.41,4.6,43.03,49.29
"25017385100",5494,1988,33.16,11.9,14.7,48.52993,45.88,1.01,1.01,3.17,2.87,2.97,3.12,2.01,2.41,3.07,7.19,7.75,15.59,11.12,9.81,27.01,96314,.67,1.01,2010,76.76,23.24,1.09,326032,9.6,9.37,6.32,19.67,26.7,14.52,8.43,5.85,1059,32.25,26.4,18.28,1.42,61.78,14.68
"25017385200",9180,3732,28.94,9.89,11.38,47.77454,45.43,2,1.12,1.52,1.34,2.27,3.61,3.45,3.21,3.07,5.59,8.07,17.03,14.51,11.68,21.54,95469,.97,1.2,3784,81.19,18.81,1.37,268266,8.28,9.79,7.23,11.6,25,18.52,13.25,6.33,1161,43.58,27.9,23.44,2.15,60.72,13
"25017386100",4200,1423,37.14,15.33,19.12,65.59829,75.63,1.68,.77,.49,1.61,1.82,1.75,1.05,1.19,1.4,3.71,2.52,7.85,9.46,8.69,55.92,170163,.73,.49,1451,92.76,7.24,1.93,681961,7.53,7.53,5.38,0,13.98,25.81,37.63,1.08,1396,21.51,23,21.58,3,69.8,4.07
"25017387100",4378,1508,36.14,7.25,15.45,60.90461,57.16,2.05,1.32,2.58,1.79,1.46,1.12,1.72,2.38,3.04,6.68,4.96,12.3,12.24,11.57,34.72,114543,2.42,.46,1522,88.13,11.87,.92,323596,26.63,18.34,8.88,6.51,10.65,13.02,10.65,4.73,540,42.45,29.5,24.92,0,68.7,10.14
"25017387201",5533,2019,34.01,6.24,11.03,55.51344,46.01,3.6,2.02,2.86,2.37,2.37,2.37,3.01,2.37,2.32,5.33,8.15,14.27,14.62,10.47,23.86,100513,2.82,1.33,2051,82.07,17.93,1.56,304251,9.92,11.05,7.93,23.8,27.2,14.73,5.38,0,975,30.88,25,18.39,5.04,76.35,7.23
"25017387202",3890,1268,39.59,9.46,11.95,54.12004,50.82,2.37,1.03,.32,.47,.87,1.26,.95,1.18,1.58,3.16,8.53,13.98,11.77,11.61,40.84,127152,2.15,.63,1295,91.01,8.99,2.08,339425,0,5.26,5.26,20.18,27.19,11.4,10.53,20.18,1199,36.84,18.700001,18.9,1.08,62.03,6.86
"25017388100",4868,1853,34.22,6.33,22.3,63.25411,72.13,1.45,.75,.91,1.07,1.39,1.71,2.14,2.2,2.09,4.55,9.96,12.53,10.02,9.32,39.96,122516,1.54,.43,1906,70.7,29.3,2.78,455362,0,2.89,3.08,33.91,37.19,15.22,2.7,5.2,1063,19.65,17.9,18.09,1.07,55.1,24.29
"25025000000",0,0,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,,,,0,,0,,,,
"25025000100",3968,1563,18.45,9.22,15.53,41.8942,40.99,6.53,3.52,4.42,2.82,2.94,3.65,5.19,4.87,4.87,9.15,9.99,16.13,8.32,6.27,11.2,62406,9,3.07,1614,28.21,71.79,3.16,300463,5.81,9.13,7.38,7.38,13.93,15.87,24.82,15.68,1343,37.72,26.299999,14.62,9.23,49.84,44.02
"25025000201",3887,1543,17.44,8.83,16.5,49.10941,47.35,3.42,1.74,1.94,2,2.39,2.84,2.13,3.35,4,7.87,9.87,16.52,16.39,11.68,13.74,87121,2.79,1.29,1574,30.01,69.99,1.97,359311,2.52,5.13,4.48,8.77,13.15,15.76,28.64,21.55,1502,28.23,22.4,10.11,3.72,39.24,54.95
"25025000202",3925,1494,26.32,7.43,14.32,47.9964,38.81,4.82,2.54,2.95,3.41,2.81,1.61,3.88,3.55,3.08,4.95,12.12,18.54,12.78,9.71,13.32,79428,8.31,2.95,1516,34.2,65.8,1.45,374328,11.69,10.86,6.99,10.33,15.03,14.93,22.76,7.41,1159,29.99,23,2.93,10.24,56.67,42.44
"25025000301",2923,1159,17.79,6.76,12.55,53.34958,44.62,4.57,2.5,3.45,2.33,2.33,2.59,4.06,3.45,3.54,8.37,10.27,17.69,11.73,8.37,14.84,78754,7.69,2.16,1194,38.4,61.6,2.93,290046,3.87,8.35,7.3,11.03,10.58,14.31,37.7,6.86,1423,33.24,22.799999,23.71,11.86,39.44,48.85
"25025000302",3006,1328,14.1,12.46,16.33,59.0976,57.42,2.75,1.22,.46,2.45,2.6,2.06,3.06,4.97,5.43,4.36,8.64,18.73,10.63,9.63,23.09,90540,1.59,.54,1349,49.4,50.6,1.56,351059,2.14,2.28,1.71,4.84,9.4,12.54,28.92,38.18,1801,21.46,18.4,19.14,0,46.5,43.04
"25025000401",5796,2912,11.32,10.93,17.84,55.83501,56.94,18.67,9.13,7.71,4.21,2.75,1.7,3.77,3.02,2.41,4.48,9.84,12.15,7.06,5.09,8.05,42947,10.91,3.19,2937,15.9,84.1,.85,274218,18.64,9.87,3.16,7.93,13.12,14.21,22.18,10.92,1218,42.46,28.799999,22.05,13.39,33.99,60.19
